≥Ø¬•,∆¿,ªÛ¥Î∆¿,»®∆¿,≈∏ºÆ,≈∏ºˆ,≈∏¡°,µÊ¡°,æ»≈∏,»®∑±,µµ∑Á,µµΩ«,»Ò∫Ò,∫º≥›,ªÔ¡¯,∫¥ªÏ,¿‹∑Á¿≤,√‚∑Á¿≤,≈∏¿≤,Ω¬∆–
20180414,LG,KT,B,37,36,8,8,13,2,0,0,0,1,9,1,10,0.378378378,0.361111111,1
20180414,NC,SK,T,32,30,0,0,3,0,0,0,0,1,10,1,12,0.15625,0.1,0
20180414,SK,NC,B,39,36,7,7,12,3,0,0,0,3,10,0,15,0.384615385,0.333333333,1
20180414,OB,NE,T,36,36,6,6,9,2,0,0,0,0,7,0,9,0.25,0.25,0
20180414,NE,OB,B,37,34,7,7,10,2,0,0,0,2,7,0,13,0.351351351,0.294117647,1
20180414,SS,HH,T,39,33,2,2,6,1,2,0,0,5,9,0,22,0.307692308,0.181818182,0
20180414,HH,SS,B,45,42,14,14,17,4,0,0,0,2,7,0,17,0.444444444,0.404761905,1
20180415,KT,LG,T,44,38,8,8,13,0,0,0,0,5,3,2,23,0.431818182,0.342105263,0
20180415,LG,KT,B,42,36,10,11,16,1,0,0,2,4,5,3,17,0.476190476,0.444444444,1
20180415,NC,SK,T,39,35,1,2,12,0,0,2,0,4,7,2,16,0.41025641,0.342857143,0
20180415,SK,NC,B,34,31,3,3,12,0,0,0,0,1,3,1,12,0.40625,0.387096774,1
20180415,OB,NE,T,38,32,3,3,8,0,2,2,0,5,8,0,17,0.351351351,0.25,1
20180415,NE,OB,B,38,31,2,2,4,0,0,0,0,5,12,0,14,0.289473684,0.129032258,0
20180415,SS,HH,T,37,34,4,4,11,1,0,0,0,2,2,2,19,0.361111111,0.323529412,0
20180415,HH,SS,B,40,32,6,7,10,0,2,1,1,6,4,1,24,0.425,0.3125,1
20180417,HH,OB,T,39,35,5,5,12,2,0,3,1,3,9,0,11,0.384615385,0.342857143,1
20180417,OB,HH,B,33,32,2,2,7,0,0,0,0,1,9,1,10,0.242424242,0.21875,0
20180417,LG,HT,T,42,35,4,4,8,1,2,0,1,5,9,0,23,0.333333333,0.228571429,0
20180417,HT,LG,B,41,35,5,5,11,0,4,0,0,6,6,1,19,0.414634146,0.314285714,1
20180417,NC,NE,T,41,38,3,3,9,1,0,1,0,2,9,2,11,0.275,0.236842105,1
20180417,NE,NC,B,46,41,2,2,8,0,0,0,0,5,11,0,23,0.282608696,0.195121951,0
20180417,SK,KT,T,48,42,9,9,17,4,10,0,0,3,12,1,26,0.468085106,0.404761905,1
20180417,KT,SK,B,40,35,5,5,11,0,0,1,0,5,6,0,16,0.4,0.314285714,0
20180417,SS,LT,T,48,40,8,11,13,1,6,0,0,7,11,1,24,0.425531915,0.325,1
20180417,LT,SS,B,43,38,6,6,11,2,0,0,0,4,9,1,23,0.372093023,0.289473684,0
20180418,HH,OB,T,43,37,4,4,13,1,2,0,0,4,12,1,23,0.441860465,0.351351351,0
20180418,OB,HH,B,38,32,4,5,7,0,2,0,0,6,12,0,19,0.342105263,0.21875,1
20180418,LG,HT,T,40,36,2,3,10,0,2,0,0,3,6,1,30,0.333333333,0.277777778,0
20180418,HT,LG,B,37,31,4,4,8,0,2,0,0,3,4,0,21,0.361111111,0.258064516,1
20180418,NC,NE,T,29,28,1,1,2,0,0,0,0,0,8,0,1,0.0714285714,0.0714285714,1
20180418,NE,NC,B,30,29,0,0,2,0,0,0,0,1,9,0,5,0.1,0.0689655172,0
20180418,SK,KT,T,41,38,8,8,13,4,0,0,0,3,6,2,11,0.390243902,0.342105263,1
20180418,KT,SK,B,35,32,2,3,9,0,0,0,0,3,7,4,16,0.342857143,0.28125,0
20180418,SS,LT,T,52,45,7,7,15,3,2,1,0,5,17,2,23,0.411764706,0.333333333,0
20180418,LT,SS,B,49,45,9,9,13,4,0,1,0,4,12,1,17,0.346938776,0.288888889,1
20180419,HH,OB,T,36,33,2,2,7,0,2,1,0,3,10,0,17,0.277777778,0.212121212,0
20180419,OB,HH,B,38,34,5,5,11,0,0,0,1,3,8,0,15,0.368421053,0.323529412,1
20180419,LG,HT,T,36,35,4,4,8,1,0,0,0,1,7,0,9,0.25,0.228571429,0
20180419,HT,LG,B,38,36,8,8,12,2,0,1,0,1,3,0,12,0.368421053,0.333333333,1
20180419,NC,NE,T,34,30,3,3,6,1,2,0,0,4,9,3,12,0.294117647,0.2,0
20180419,NE,NC,B,38,34,6,6,11,1,2,0,0,4,10,1,18,0.394736842,0.323529412,1
20180419,SK,KT,T,38,35,6,6,7,2,2,0,0,1,12,0,11,0.243243243,0.2,1
20180419,KT,SK,B,43,39,5,5,13,2,6,1,0,4,8,0,18,0.395348837,0.333333333,0
20180419,SS,LT,T,46,35,5,6,13,0,4,1,1,7,6,4,33,0.488888889,0.371428571,1
20180419,LT,SS,B,35,32,0,0,8,0,0,0,0,3,7,1,16,0.314285714,0.25,0
20180420,HT,OB,T,37,32,4,4,7,1,0,0,0,5,5,3,18,0.324324324,0.21875,0
20180420,OB,HT,B,37,32,6,6,10,1,2,1,0,4,8,1,19,0.405405405,0.3125,1
20180420,KT,SS,T,44,39,4,5,12,1,2,0,0,4,4,0,27,0.386363636,0.307692308,1
20180420,SS,KT,B,36,36,2,4,11,2,0,0,0,0,6,2,14,0.305555556,0.305555556,0
20180420,LG,NC,T,41,39,8,9,14,3,0,0,0,2,6,1,14,0.390243902,0.358974359,1
20180420,NC,LG,B,36,34,3,4,8,1,0,0,0,2,3,2,13,0.277777778,0.235294118,0
20180420,NE,HH,T,42,37,6,6,13,2,0,0,0,4,7,2,20,0.428571429,0.351351351,1
20180420,HH,NE,B,36,35,1,1,8,0,0,0,0,0,5,0,14,0.25,0.228571429,0
20180420,SK,LT,T,41,33,4,5,7,1,2,1,0,8,11,0,20,0.365853659,0.212121212,0
20180420,LT,SK,B,41,34,10,10,12,2,0,0,0,6,8,2,16,0.463414634,0.352941176,1
20180421,HT,OB,T,37,32,4,5,9,1,0,1,0,5,6,2,14,0.378378378,0.28125,0
20180421,OB,HT,B,40,34,10,10,13,2,0,0,2,3,7,0,13,0.425,0.382352941,1
20180421,KT,SS,T,34,33,1,1,7,0,4,0,0,1,7,1,12,0.235294118,0.212121212,0
20180421,SS,KT,B,38,30,4,4,9,1,2,0,0,7,4,2,18,0.432432432,0.3,1
20180421,LG,NC,T,43,38,5,6,12,1,0,0,0,3,11,0,20,0.380952381,0.315789474,1
20180421,NC,LG,B,38,33,3,3,5,2,2,0,0,3,10,0,18,0.263157895,0.151515152,0
20180421,NE,HH,T,39,34,4,4,9,0,2,0,1,4,8,1,15,0.333333333,0.264705882,1
20180421,HH,NE,B,35,33,3,3,8,1,2,0,0,2,4,2,10,0.285714286,0.242424242,0
20180421,SK,LT,T,39,36,3,3,9,1,0,0,0,3,8,0,13,0.307692308,0.25,0
20180421,LT,SK,B,34,32,4,4,8,2,0,0,0,2,10,1,7,0.294117647,0.25,1
20180422,HT,OB,T,52,47,14,14,22,3,0,0,1,3,4,2,22,0.5,0.468085106,1
20180422,OB,HT,B,39,37,4,4,10,0,0,0,0,2,7,0,18,0.307692308,0.27027027,0
20180422,KT,SS,T,39,37,5,6,11,2,2,2,0,1,12,0,15,0.333333333,0.297297297,1
20180422,SS,KT,B,39,34,3,4,8,0,6,1,0,5,8,1,16,0.333333333,0.235294118,0
20180422,LG,NC,T,39,34,4,5,9,3,2,0,0,5,6,2,17,0.358974359,0.264705882,1
20180422,NC,LG,B,41,37,4,4,13,1,0,0,0,3,4,1,18,0.4,0.351351351,0
20180422,NE,HH,T,45,42,10,10,15,2,0,0,0,3,7,0,15,0.4,0.357142857,1
20180422,HH,NE,B,30,30,0,1,5,0,2,0,0,0,8,2,7,0.166666667,0.166666667,0
20180422,SK,LT,T,47,37,10,10,13,2,0,0,0,9,7,3,23,0.47826087,0.351351351,1
20180422,LT,SK,B,37,35,4,4,9,0,4,0,0,2,9,1,16,0.297297297,0.257142857,0
20180424,LT,KT,T,49,42,14,14,17,4,0,1,0,4,6,2,27,0.489795918,0.404761905,1
20180424,KT,LT,B,45,39,8,8,10,2,0,0,0,6,13,0,19,0.355555556,0.256410256,0
20180424,NC,SS,T,32,31,2,2,5,0,0,0,0,1,9,1,6,0.1875,0.161290323,0
20180424,SS,NC,B,39,31,7,7,7,1,4,0,0,7,7,1,18,0.368421053,0.225806452,1
20180424,NE,LG,T,40,32,2,2,7,0,0,0,0,7,4,3,22,0.358974359,0.21875,0
20180424,LG,NE,B,39,32,8,8,10,2,0,0,0,4,3,2,14,0.421052632,0.3125,1
20180424,OB,SK,T,43,37,9,10,11,3,2,0,1,4,10,1,14,0.372093023,0.297297297,1
20180424,SK,OB,B,48,39,9,9,13,1,6,0,1,8,7,0,24,0.4375,0.333333333,0
20180425,HH,HT,T,36,34,3,3,6,1,0,0,0,2,7,0,11,0.222222222,0.176470588,1
20180425,HT,HH,B,35,35,2,2,7,0,0,0,0,0,8,0,9,0.2,0.2,0
20180425,LT,KT,T,42,38,5,5,16,1,2,0,0,1,4,1,21,0.45,0.421052632,1
20180425,KT,LT,B,43,39,4,4,12,1,0,0,0,4,8,0,20,0.372093023,0.307692308,0
20180425,NC,SS,T,44,38,9,9,13,1,0,1,0,3,7,1,15,0.431818182,0.342105263,1
20180425,SS,NC,B,37,36,2,2,9,0,0,0,0,1,6,0,12,0.27027027,0.25,0
20180425,NE,LG,T,35,32,1,1,6,0,0,0,0,2,6,1,15,0.257142857,0.1875,0
20180425,LG,NE,B,32,31,1,2,9,0,0,1,0,0,7,1,17,0.3125,0.290322581,1
20180425,OB,SK,T,41,38,5,6,12,2,2,1,0,2,8,0,10,0.35,0.315789474,0
20180425,SK,OB,B,46,40,7,7,12,3,0,0,0,4,9,1,17,0.391304348,0.3,1
20180426,HH,HT,T,37,34,2,3,7,0,0,0,0,3,9,0,14,0.27027027,0.205882353,1
20180426,HT,HH,B,39,36,1,1,10,0,0,0,0,2,1,2,25,0.333333333,0.277777778,0
20180426,LT,KT,T,32,29,2,2,4,1,0,0,0,2,9,1,6,0.193548387,0.137931034,0
20180426,KT,LT,B,35,27,5,5,7,0,0,1,1,4,7,1,11,0.363636364,0.259259259,1
20180426,NC,SS,T,38,34,4,5,9,0,4,0,2,1,5,0,10,0.289473684,0.264705882,1
20180426,SS,NC,B,38,34,1,2,8,0,2,1,0,2,8,0,16,0.315789474,0.235294118,0
20180426,NE,LG,T,35,28,1,1,3,0,0,0,0,5,7,3,17,0.285714286,0.107142857,0
20180426,LG,NE,B,48,41,11,11,17,1,0,0,0,6,7,0,26,0.5,0.414634146,1
20180426,OB,SK,T,39,36,4,4,10,0,4,0,0,2,9,1,17,0.333333333,0.277777778,0
20180426,SK,OB,B,38,30,5,5,8,2,0,1,0,7,8,0,16,0.421052632,0.266666667,1
20180427,HH,LT,T,38,38,3,3,12,1,0,0,0,0,6,1,17,0.315789474,0.315789474,0
20180427,LT,HH,B,37,32,5,5,9,0,0,0,1,3,8,0,20,0.351351351,0.28125,1
20180427,HT,KT,T,43,39,7,8,15,1,2,0,0,4,6,3,19,0.441860465,0.384615385,1
20180427,KT,HT,B,36,33,3,3,6,2,2,1,0,3,7,0,11,0.25,0.181818182,0
20180427,OB,NC,T,39,33,4,6,9,1,2,0,2,3,11,1,16,0.333333333,0.272727273,1
20180427,NC,OB,B,37,32,2,2,6,0,2,0,0,4,10,0,15,0.277777778,0.1875,0
20180427,SK,NE,T,39,32,8,8,10,3,2,0,2,2,6,1,9,0.351351351,0.3125,1
20180427,NE,SK,B,39,36,3,3,10,0,0,0,1,2,9,0,18,0.307692308,0.277777778,0
20180427,SS,LG,T,39,34,2,2,7,0,0,0,0,4,5,1,22,0.307692308,0.205882353,0
20180427,LG,SS,B,40,37,9,9,15,1,6,1,1,2,7,0,16,0.425,0.405405405,1
20180428,HH,LT,T,36,29,3,4,6,0,4,1,1,3,9,0,9,0.314285714,0.206896552,1
20180428,LT,HH,B,38,36,2,2,9,1,0,0,0,2,7,1,17,0.289473684,0.25,0
20180428,HT,KT,T,37,35,2,2,10,1,0,0,1,0,4,1,19,0.297297297,0.285714286,0
20180428,KT,HT,B,40,37,9,9,13,2,2,0,0,3,8,0,12,0.4,0.351351351,1
20180428,OB,NC,T,36,34,0,1,7,0,0,0,0,1,5,1,14,0.25,0.205882353,0
20180428,NC,OB,B,35,33,5,5,10,0,0,0,1,1,4,0,13,0.314285714,0.303030303,1
20180428,SK,NE,T,40,38,4,6,11,0,2,1,0,1,11,1,20,0.325,0.289473684,1
20180428,NE,SK,B,37,34,4,4,8,0,4,1,1,0,6,0,12,0.25,0.235294118,0
20180428,SS,LG,T,42,34,3,4,8,1,0,0,0,6,8,1,22,0.380952381,0.235294118,0
20180428,LG,SS,B,38,31,6,6,9,0,4,0,0,6,8,2,17,0.405405405,0.290322581,1
20180429,HH,LT,T,41,37,3,3,12,1,0,1,0,4,7,1,28,0.390243902,0.324324324,0
20180429,LT,HH,B,37,31,4,4,7,1,0,0,1,2,7,0,20,0.324324324,0.225806452,1
20180429,HT,KT,T,38,34,3,3,7,0,0,0,0,3,9,0,17,0.289473684,0.205882353,0
20180429,KT,HT,B,33,33,5,5,9,3,0,0,0,0,6,1,11,0.272727273,0.272727273,1
20180429,OB,NC,T,41,39,7,7,12,3,0,0,0,2,3,2,18,0.341463415,0.307692308,1
20180429,NC,OB,B,35,32,1,1,6,0,0,0,0,3,3,1,16,0.257142857,0.1875,0
20180429,SK,NE,T,43,35,4,5,10,1,2,1,0,7,7,1,23,0.404761905,0.285714286,0
20180429,NE,SK,B,43,38,8,8,17,0,0,1,1,3,8,1,29,0.476190476,0.447368421,1
20180429,SS,LG,T,43,43,8,8,18,2,0,2,0,0,11,1,15,0.418604651,0.418604651,1
20180429,LG,SS,B,42,39,6,7,15,1,2,0,1,2,8,2,23,0.404761905,0.384615385,0
20180501,HT,LT,T,32,28,0,0,7,0,2,1,0,2,5,2,16,0.322580645,0.25,0
20180501,LT,HT,B,39,35,4,4,13,0,0,0,0,2,5,1,22,0.421052632,0.371428571,1
20180501,KT,OB,T,35,34,1,2,7,1,0,1,0,1,6,0,13,0.228571429,0.205882353,0
20180501,OB,KT,B,35,33,4,4,9,2,0,0,0,1,8,0,16,0.314285714,0.272727273,1
20180501,LG,HH,T,39,35,4,5,9,1,0,0,1,3,7,2,15,0.307692308,0.257142857,0
20180501,HH,LG,B,39,34,6,6,11,3,0,1,0,3,6,1,24,0.394736842,0.323529412,1
20180501,NE,NC,T,47,42,12,13,17,3,2,0,1,3,9,0,18,0.434782609,0.404761905,1
20180501,NC,NE,B,43,33,3,4,9,1,0,2,0,9,9,1,22,0.441860465,0.272727273,0
20180501,SK,SS,T,48,43,12,12,17,2,2,1,0,4,4,0,18,0.458333333,0.395348837,1
20180501,SS,SK,B,34,34,3,3,8,1,0,0,0,0,10,1,8,0.235294118,0.235294118,0
20180502,HT,LT,T,53,45,9,12,17,1,4,0,0,7,7,0,34,0.471698113,0.377777778,1
20180502,LT,HT,B,40,37,6,6,12,2,0,0,0,3,7,2,20,0.375,0.324324324,0
20180502,LG,HH,T,33,33,3,3,7,1,0,1,0,0,7,0,6,0.212121212,0.212121212,0
20180502,HH,LG,B,36,34,4,4,9,1,2,0,0,2,11,0,12,0.305555556,0.264705882,1
20180502,NE,NC,T,45,40,8,8,14,1,0,0,1,4,6,0,22,0.4,0.35,0
20180502,NC,NE,B,44,40,12,13,17,6,0,0,0,2,3,1,11,0.465116279,0.425,1
20180502,SK,SS,T,44,39,7,7,14,2,2,0,1,2,11,0,15,0.409090909,0.358974359,1
20180502,SS,SK,B,45,37,4,4,11,1,0,0,0,7,11,0,21,0.409090909,0.297297297,0
20180503,HT,LT,T,38,36,4,4,9,1,2,0,0,1,9,2,14,0.289473684,0.25,0
20180503,LT,HT,B,39,34,4,5,10,1,2,0,0,5,7,1,18,0.384615385,0.294117647,1
20180503,KT,OB,T,49,36,3,3,8,0,0,1,2,8,10,1,24,0.375,0.222222222,1
20180503,OB,KT,B,47,44,2,2,12,2,0,0,0,3,9,1,23,0.319148936,0.272727273,0
20180503,LG,HH,T,37,34,3,3,10,2,2,0,0,2,8,0,10,0.333333333,0.294117647,0
20180503,HH,LG,B,36,31,6,7,11,1,0,0,1,3,3,2,12,0.4,0.35483871,1
20180503,NE,NC,T,46,39,13,13,14,1,4,1,1,5,10,0,20,0.434782609,0.358974359,1
20180503,NC,NE,B,45,39,8,9,13,1,0,0,0,5,8,1,17,0.422222222,0.333333333,0
20180503,SK,SS,T,32,32,3,4,5,1,0,0,0,0,13,0,5,0.15625,0.15625,0
20180503,SS,SK,B,38,30,7,8,9,1,4,1,1,7,5,2,12,0.421052632,0.3,1
20180504,HH,SS,T,44,37,8,9,13,2,2,0,1,5,3,3,25,0.431818182,0.351351351,1
20180504,SS,HH,B,40,37,4,6,11,1,2,0,0,2,5,2,16,0.35,0.297297297,0
20180504,LT,SK,T,37,33,4,4,9,1,2,0,0,3,7,2,12,0.333333333,0.272727273,0
20180504,SK,LT,B,38,32,3,5,10,0,0,0,1,4,5,0,20,0.378378378,0.3125,1
20180504,NC,HT,T,45,41,6,6,14,3,6,0,0,4,10,0,21,0.4,0.341463415,1
20180504,HT,NC,B,40,37,5,5,11,1,4,0,1,2,5,0,18,0.325,0.297297297,0
20180504,NE,KT,T,43,41,11,11,15,4,2,0,0,2,7,0,12,0.395348837,0.365853659,1
20180504,KT,NE,B,35,33,1,1,9,1,0,0,0,2,11,2,20,0.314285714,0.272727273,0
20180504,OB,LG,T,43,40,11,11,14,2,0,0,0,3,5,0,11,0.395348837,0.35,1
20180504,LG,OB,B,41,38,8,8,12,0,0,0,0,3,7,0,10,0.365853659,0.315789474,0
20180505,HH,SS,T,36,35,3,3,9,0,0,1,0,0,9,0,13,0.277777778,0.257142857,0
20180505,SS,HH,B,38,33,8,8,10,2,2,1,0,5,7,0,7,0.394736842,0.303030303,1
20180505,LT,SK,T,41,32,8,8,8,0,4,0,0,6,3,2,14,0.384615385,0.25,1
20180505,SK,LT,B,34,31,1,1,5,0,0,0,0,2,14,0,12,0.212121212,0.161290323,0
20180505,NC,HT,T,40,35,4,4,8,1,0,0,0,4,5,0,12,0.325,0.228571429,0
20180505,HT,NC,B,42,37,11,12,18,1,0,1,1,2,6,0,12,0.512195122,0.486486486,1
20180505,NE,KT,T,44,42,10,10,15,1,0,0,0,1,8,1,14,0.372093023,0.357142857,1
20180505,KT,NE,B,34,31,1,1,8,0,0,1,0,3,10,3,15,0.323529412,0.258064516,0
20180505,OB,LG,T,38,36,3,3,11,1,2,1,0,1,6,0,17,0.342105263,0.305555556,1
20180505,LG,OB,B,33,29,0,0,5,0,0,0,0,3,7,2,15,0.272727273,0.172413793,0
20180506,NC,HT,T,36,33,3,3,6,2,0,0,0,2,10,0,12,0.25,0.181818182,0
20180506,HT,NC,B,44,39,11,11,19,2,4,0,0,5,2,3,18,0.545454545,0.487179487,1
20180506,OB,LG,T,50,46,12,13,20,2,0,0,1,3,6,0,21,0.46,0.434782609,1
20180506,LG,OB,B,37,34,5,5,7,2,0,0,0,3,11,0,9,0.27027027,0.205882353,0
20180508,HH,NE,T,42,41,10,10,15,2,0,0,0,0,8,1,16,0.380952381,0.365853659,1
20180508,NE,HH,B,49,42,9,9,15,1,8,0,1,5,14,0,25,0.428571429,0.357142857,0
20180508,LT,LG,T,37,36,3,4,11,0,0,0,0,0,8,1,10,0.305555556,0.305555556,1
20180508,LG,LT,B,36,33,2,2,7,0,2,0,1,2,10,0,14,0.25,0.212121212,0
20180508,OB,HT,T,33,31,0,0,6,0,0,0,0,2,8,2,15,0.242424242,0.193548387,0
20180508,HT,OB,B,41,34,9,10,13,3,2,0,2,4,4,1,16,0.43902439,0.382352941,1
20180508,SK,NC,T,32,32,0,0,6,0,2,0,0,0,11,1,12,0.1875,0.1875,0
20180508,NC,SK,B,38,33,9,9,9,2,0,0,0,4,8,0,13,0.368421053,0.272727273,1
20180508,SS,KT,T,43,34,8,9,14,1,8,3,2,4,6,2,14,0.476190476,0.411764706,1
20180508,KT,SS,B,39,31,4,4,7,0,0,1,1,6,10,0,19,0.358974359,0.225806452,0
20180509,HH,NE,T,37,33,4,4,7,2,0,0,0,3,5,0,11,0.277777778,0.212121212,1
20180509,NE,HH,B,36,33,1,1,8,0,0,1,0,2,9,0,16,0.305555556,0.242424242,0
20180509,LT,LG,T,37,37,2,2,11,0,0,0,0,0,8,0,18,0.297297297,0.297297297,0
20180509,LG,LT,B,30,29,3,3,5,0,0,0,0,1,7,0,8,0.2,0.172413793,1
20180509,OB,HT,T,48,42,11,13,16,0,0,0,1,5,5,0,15,0.4375,0.380952381,1
20180509,HT,OB,B,41,33,6,7,8,0,0,0,0,6,7,2,23,0.390243902,0.242424242,0
20180509,SK,NC,T,39,36,4,6,10,0,0,1,0,2,6,1,22,0.333333333,0.277777778,1
20180509,NC,SK,B,37,34,4,5,7,1,0,0,0,3,9,0,8,0.27027027,0.205882353,0
20180509,SS,KT,T,44,40,5,5,17,1,2,0,0,2,4,1,18,0.452380952,0.425,1
20180509,KT,SS,B,44,39,4,4,13,0,0,1,1,2,10,0,29,0.386363636,0.333333333,0
20180510,HH,NE,T,39,36,2,3,10,0,0,1,0,2,8,1,19,0.333333333,0.277777778,1
20180510,NE,HH,B,36,35,1,1,9,1,2,0,0,0,8,1,17,0.277777778,0.257142857,0
20180510,LT,LG,T,38,31,7,7,7,1,2,0,0,5,5,1,9,0.333333333,0.225806452,1
20180510,LG,LT,B,38,33,2,2,8,0,0,0,2,2,8,0,20,0.27027027,0.242424242,0
20180510,OB,HT,T,54,49,5,5,17,1,2,0,0,5,8,0,35,0.407407407,0.346938776,0
20180510,HT,OB,B,48,44,6,6,13,1,2,0,0,3,7,1,14,0.354166667,0.295454545,1
20180510,SK,NC,T,44,39,5,6,11,3,0,0,0,5,6,0,18,0.363636364,0.282051282,1
20180510,NC,SK,B,33,31,2,2,5,0,0,0,1,1,10,0,5,0.181818182,0.161290323,0
20180510,SS,KT,T,46,43,4,4,11,0,0,0,0,2,3,0,17,0.288888889,0.255813953,0
20180510,KT,SS,B,46,39,5,5,10,0,2,0,0,5,8,2,19,0.369565217,0.256410256,1
20180511,HT,SS,T,35,32,3,3,7,1,0,0,0,3,7,1,11,0.285714286,0.21875,0
20180511,SS,HT,B,39,36,8,8,13,3,0,0,1,2,1,1,15,0.384615385,0.361111111,1
20180511,KT,LT,T,34,32,2,2,6,1,2,0,0,2,9,2,12,0.235294118,0.1875,0
20180511,LT,KT,B,34,31,6,6,10,1,0,0,1,1,8,0,6,0.352941176,0.322580645,1
20180511,LG,SK,T,45,41,13,14,17,2,0,0,1,3,3,1,9,0.444444444,0.414634146,1
20180511,SK,LG,B,43,42,8,9,16,2,0,0,0,1,7,1,15,0.395348837,0.380952381,0
20180511,NC,HH,T,43,38,4,4,7,2,0,1,0,2,9,0,10,0.261904762,0.184210526,1
20180511,HH,NC,B,44,41,2,2,9,1,0,1,0,3,9,0,15,0.272727273,0.219512195,0
20180511,NE,OB,T,42,39,9,10,11,1,2,0,0,3,6,0,15,0.333333333,0.282051282,1
20180511,OB,NE,B,42,37,3,5,10,1,0,0,0,4,10,1,23,0.357142857,0.27027027,0
20180513,HT,SS,T,41,36,8,8,11,3,4,1,0,4,10,1,13,0.390243902,0.305555556,1
20180513,SS,HT,B,44,37,7,7,11,0,2,1,1,3,6,0,16,0.372093023,0.297297297,0
20180513,KT,LT,T,32,28,1,1,4,1,0,1,0,4,10,2,10,0.25,0.142857143,0
20180513,LT,KT,B,34,32,3,3,11,0,0,0,0,1,9,1,14,0.363636364,0.34375,1
20180513,LG,SK,T,33,32,0,0,5,0,4,0,0,0,8,0,12,0.181818182,0.15625,0
20180513,SK,LG,B,44,38,10,10,15,2,0,0,0,5,5,0,18,0.477272727,0.394736842,1
20180513,NC,HH,T,32,32,0,0,5,0,0,0,0,0,10,0,10,0.15625,0.15625,0
20180513,HH,NC,B,35,35,2,4,11,0,2,0,0,0,8,1,13,0.314285714,0.314285714,1
20180513,NE,OB,T,37,32,2,2,6,2,2,1,0,3,10,0,17,0.297297297,0.1875,1
20180513,OB,NE,B,31,29,1,1,5,0,0,1,0,1,6,2,6,0.225806452,0.172413793,0
20180515,HT,NE,T,34,30,2,2,4,0,0,0,0,2,9,1,12,0.235294118,0.133333333,1
20180515,NE,HT,B,33,30,1,1,7,1,0,1,0,2,11,2,14,0.303030303,0.233333333,0
20180515,KT,HH,T,36,34,3,3,8,1,2,0,0,2,12,1,15,0.277777778,0.235294118,1
20180515,HH,KT,B,36,33,0,0,8,0,0,0,0,2,7,2,21,0.305555556,0.242424242,0
20180515,LG,SS,T,43,39,2,2,13,0,2,0,0,4,8,1,20,0.395348837,0.333333333,0
20180515,SS,LG,B,33,31,3,4,9,1,0,0,0,2,5,0,6,0.333333333,0.290322581,1
20180515,LT,NC,T,42,37,3,5,10,0,0,0,1,4,9,2,21,0.333333333,0.27027027,1
20180515,NC,LT,B,42,39,3,3,11,0,6,0,0,2,10,1,20,0.317073171,0.282051282,0
20180515,SK,OB,T,39,32,4,4,7,1,0,1,0,4,9,1,10,0.358974359,0.21875,0
20180515,OB,SK,B,40,37,6,6,12,2,0,0,0,2,9,0,14,0.375,0.324324324,1
20180516,HT,NE,T,42,39,7,7,13,0,0,0,0,3,8,1,22,0.380952381,0.333333333,0
20180516,NE,HT,B,40,31,8,8,9,1,2,0,0,7,6,0,17,0.421052632,0.290322581,1
20180516,KT,HH,T,41,34,4,4,9,1,0,1,0,5,8,2,21,0.390243902,0.264705882,0
20180516,HH,KT,B,32,27,5,5,4,1,0,0,1,4,7,0,3,0.25,0.148148148,1
20180516,LG,SS,T,44,39,6,8,16,0,2,0,3,2,5,1,20,0.409090909,0.41025641,1
20180516,SS,LG,B,44,37,7,7,11,0,2,0,1,4,7,0,25,0.386363636,0.297297297,0
20180516,SK,OB,T,37,33,3,3,6,2,0,0,0,4,10,1,18,0.27027027,0.181818182,0
20180516,OB,SK,B,31,31,3,5,8,1,0,0,0,0,9,0,8,0.258064516,0.258064516,1
20180517,HT,NE,T,34,32,1,2,6,1,0,0,0,2,8,1,11,0.235294118,0.1875,0
20180517,NE,HT,B,35,35,8,8,12,3,2,0,0,0,7,1,8,0.342857143,0.342857143,1
20180517,KT,HH,T,39,37,2,3,11,2,0,0,0,1,6,0,16,0.315789474,0.297297297,0
20180517,HH,KT,B,35,31,4,5,10,0,0,0,2,1,5,0,17,0.323529412,0.322580645,1
20180517,LG,SS,T,43,38,7,8,16,2,0,0,0,2,6,2,16,0.45,0.421052632,1
20180517,SS,LG,B,35,31,5,5,5,2,6,0,0,4,8,1,9,0.257142857,0.161290323,0
20180517,LT,NC,T,40,36,7,7,11,0,0,0,0,4,10,2,16,0.375,0.305555556,1
20180517,NC,LT,B,40,31,0,0,6,0,0,0,0,7,12,1,26,0.358974359,0.193548387,0
20180518,HH,LG,T,35,32,3,4,10,1,0,1,0,2,4,4,15,0.371428571,0.3125,1
20180518,LG,HH,B,38,34,2,3,9,0,4,1,0,2,11,0,19,0.324324324,0.264705882,0
20180518,NC,KT,T,43,36,6,6,11,0,0,0,2,5,2,1,18,0.372093023,0.305555556,1
20180518,KT,NC,B,38,30,1,1,4,0,0,0,0,8,6,1,18,0.315789474,0.133333333,0
20180518,OB,LT,T,43,35,7,7,10,0,2,0,2,6,6,0,18,0.372093023,0.285714286,1
20180518,LT,OB,B,32,31,1,1,5,1,0,0,0,1,7,1,9,0.1875,0.161290323,0
20180518,SK,HT,T,36,31,1,1,5,0,4,0,1,2,8,0,17,0.25,0.161290323,0
